idx,x,y,observable
293,1.583552935,0.9894705744,5.486691915
294,1.583552935,0.9894705744,5.486691915
295,1.583552935,0.9894705744,5.486691915
296,1.583552935,0.9894705744,5.486691915
297,1.427462385,0.4823199697,4.270281413
298,1.427462385,0.4823199697,4.270281413
299,1.297820316,1.251481734,5.250544103
300,1.333997754,1.280627212,5.419556064
301,1.333997754,1.280627212,5.419556064
302,1.248197128,0.1799376965,3.590373646
303,1.248197128,0.1799376965,3.590373646
304,1.248197128,0.1799376965,3.590373646
305,1.248197128,0.1799376965,3.590373646
306,1.248197128,0.1799376965,3.590373646
307,1.248197128,0.1799376965,3.590373646
308,0.2018147742,1.283046644,3.686937893
309,0.2027220602,1.211149339,3.507978955
310,0.2027220602,1.211149339,3.507978955
311,-0.6930122179,0.2255533049,2.531140228
312,-0.8836006364,0.06659867634,2.785185468
313,-0.07547092444,0.2403150063,2.063447163
314,-0.4318503138,0.294964066,2.273498494
315,-0.4318503138,0.294964066,2.273498494
316,0.5107385033,0.8155298701,2.925942788
317,0.5107385033,0.8155298701,2.925942788
318,0.5107385033,0.8155298701,2.925942788
319,0.5107385033,0.8155298701,2.925942788
320,0.5107385033,0.8155298701,2.925942788
321,0.5107385033,0.8155298701,2.925942788
322,0.08514559837,1.303957997,3.707556231
323,0.536657175,1.47572468,4.465764256
324,0.536657175,1.47572468,4.465764256
325,0.536657175,1.47572468,4.465764256
